RAW_Type0non_1social,RAW_Fixation_Duration,RAW_ZscoreDURATION_AllPs=(F2-350)/291.4,RAW_DUR_ZscorebyP,RAW_Fixation_Start,RAW_P_Navon_Zscore,RAW_NAVON_Z_GROUPminus1_0_1,RAW_NavonTemporalZscore,FILTER_Type0non_1social,FILTER_Fixation_Duration,FILTER_ZscoreDURATION_AllPs=(F2-350)/291.4,FILTER_DUR_ZscorebyP,FILTER_Fixation_Start,FILTER_P_Navon_Zscore,FILTER_NAVON_Z_GROUPminus1_0_1,FILTER_NavonTemporalZscore
1,1548,4.111187371,3.232954545,858,0.45,0,,0,454,0.3568977351,0.125,294,0.45,0,
0,508,0.5422100206,0.2421383648,860,-0.13,0,-0.36,0,812,1.585449554,1.142045455,294,0.45,0,
0,304,-0.1578586136,-0.3120805369,860,-0.29,0,-0.64,0,790,1.509951956,1.128930818,296,-0.13,0,-0.36
1,42,-1.056966369,-0.9487179487,862,0.98,0,-0.51,1,690,1.166781057,0.8144654088,296,-0.13,0,-0.36
1,966,2.113932739,2.435897436,862,0.98,0,-0.51,0,698,1.194234729,1.741071429,296,-0.5,0,-0.18
1,172,-0.6108442004,-0.6071428571,866,-0.5,0,-0.18,0,764,1.420727522,2.035714286,296,-0.5,0,-0.18
1,366,0.05490734386,0.2380952381,866,0.98,0,-0.51,1,686,1.153054221,1.6875,296,-0.5,0,-0.18
1,136,-0.7343857241,-0.7784090909,866,0.45,0,,0,852,1.722717914,1.257790368,296,-0.89,0,0.35
1,476,0.4323953329,0.141509434,868,-0.13,0,-0.36,1,728,1.297185999,0.9034090909,296,0.45,0,
1,214,-0.4667124228,-0.5495750708,868,-0.89,0,0.35,0,818,1.606039808,1.216981132,298,-0.13,0,-0.36
1,214,-0.4667124228,-0.1043478261,870,-0.5,0,2.3,0,1300,3.260123542,3.079470199,298,-0.18,0,-0.18
0,190,-0.5490734386,-0.6153846154,870,1.04,1,-1.07,0,818,1.606039808,1.483443709,298,-0.18,0,-0.18
0,188,-0.5559368566,-0.7013422819,870,-0.29,0,-0.64,0,416,0.2264927934,0.4212454212,298,0.98,0,-0.51
1,816,1.59917639,1.406040268,870,-0.29,0,-0.64,0,1118,2.635552505,2.419463087,298,-0.29,0,-0.64
0,230,-0.4118050789,-0.5113636364,870,0.45,0,,0,710,1.235415237,1.792035398,298,1.78,1,-0.71
1,130,-0.754975978,-0.8461538462,872,1.04,1,-1.07,0,750,1.372683596,0.9659090909,298,0.45,0,
1,230,-0.4118050789,-0.5113636364,872,0.45,0,,1,688,1.159917639,0.7897727273,298,0.45,0,
1,750,1.372683596,1.184563758,874,-0.29,0,-0.64,0,738,1.331503089,1.218543046,300,-0.18,0,-0.18
0,488,0.4735758408,0.2266288952,874,-0.89,0,0.35,1,768,1.434454358,1.244966443,300,-0.29,0,-0.64
0,230,-0.4118050789,-0.2600732601,876,0.98,0,-0.51,1,360,0.03431708991,-0.1241610738,300,-0.29,0,-0.64
0,782,1.482498284,1.059490085,876,-0.89,0,0.35,0,1012,2.271791352,1.711048159,300,-0.89,0,0.35
1,766,1.42759094,1.053459119,878,-0.13,0,-0.36,0,840,1.681537406,2.555555556,300,,0,
1,216,-0.4598490048,-0.3113553114,878,0.98,0,-0.51,0,682,1.139327385,0.7727272727,300,0.45,0,
0,360,0.03431708991,-0.1420454545,878,0.45,0,,0,54,-1.015785861,-0.8,302,-0.5,0,2.3
0,222,-0.4392587509,-0.06956521739,880,-0.5,0,2.3,0,724,1.283459163,0.9213836478,302,-0.13,0,-0.36
0,192,-0.5422100206,-0.5178571429,880,-0.5,0,-0.18,1,342,-0.02745367193,0.1517857143,302,-0.5,0,-0.18
1,110,-0.8236101579,-0.8839285714,880,-0.5,0,-0.18,0,310,-0.1372683596,0.2,302,,0,
0,748,1.365820178,0.9631728045,880,-0.89,0,0.35,0,136,-0.7343857241,-0.5733333333,302,,0,
0,412,0.2127659574,0.005681818182,880,0.45,0,,1,1094,2.553191489,3.72173913,304,-0.5,0,2.3
0,1306,3.280713795,2.751572327,882,-0.13,0,-0.36,1,110,-0.8236101579,-0.5565217391,304,-0.5,0,2.3
0,362,0.04118050789,0.2234432234,882,0.98,0,-0.51,0,856,1.736444749,1.336477987,304,-0.13,0,-0.36
1,754,1.386410432,0.9801699717,882,-0.89,0,0.35,0,1050,2.402196294,1.946540881,304,-0.13,0,-0.36
0,138,-0.7275223061,-0.8153846154,884,1.04,1,-1.07,0,676,1.118737131,1.642857143,304,-0.5,0,-0.18
1,340,-0.03431708991,0.1428571429,884,0.98,0,-0.51,0,864,1.763898421,1.567114094,304,-0.29,0,-0.64
1,178,-0.5902539465,-0.6590909091,884,0.45,0,,0,184,-0.5696636925,-0.2347826087,306,-0.5,0,2.3
1,168,-0.6245710364,-0.7,886,1.04,1,-1.07,1,754,1.386410432,1.01572327,306,-0.13,0,-0.36
1,116,-0.8030199039,-0.8571428571,886,-0.5,0,-0.18,0,884,1.832532601,1.348441926,306,-0.89,0,0.35
1,150,-0.6863417982,-0.7386363636,886,0.45,0,,0,410,0.2059025395,0,306,0.45,0,
1,138,-0.7275223061,-0.7727272727,886,0.45,0,,0,684,1.146190803,0.7955974843,308,-0.13,0,-0.36
0,380,0.1029512697,-0.1603773585,888,-0.13,0,-0.36,0,756,1.39327385,1.561538462,310,1.04,1,-1.07
1,1022,2.306108442,2.158940397,888,-0.18,0,-0.18,0,810,1.578586136,1.191823899,310,-0.13,0,-0.36
0,138,-0.7275223061,-0.7389380531,888,1.78,1,-0.71,1,894,1.866849691,1.667785235,310,-0.29,0,-0.64
1,194,-0.5353466026,-0.6136363636,888,0.45,0,,0,746,1.35895676,0.9545454545,310,0.45,0,
0,204,-0.5010295127,-0.5615384615,890,1.04,1,-1.07,0,1036,2.354152368,3.469565217,312,-0.5,0,2.3
0,198,-0.5216197666,-0.5846153846,890,1.04,1,-1.07,1,730,1.304049417,0.9402515723,312,-0.13,0,-0.36
0,218,-0.4529855868,-0.4017857143,890,-0.5,0,-0.18,1,230,-0.4118050789,-0.3482142857,312,-0.5,0,-0.18
0,116,-0.8030199039,-0.8571428571,890,-0.5,0,-0.18,1,792,1.516815374,1.325503356,312,-0.29,0,-0.64
1,480,0.4461221688,0.3642384106,890,-0.18,0,-0.18,1,910,1.921757035,1.72147651,312,-0.29,0,-0.64
1,360,0.03431708991,0.2161172161,890,0.98,0,-0.51,0,24,-1.118737131,-1.020920502,312,-1.75,-1,1.01
0,664,1.077556623,1.656903766,890,-1.75,-1,1.01,0,706,1.221688401,0.8409090909,312,0.45,0,
0,146,-0.7000686342,-0.7846153846,892,1.04,1,-1.07,1,168,-0.6245710364,-0.3043478261,314,-0.5,0,2.3
1,212,-0.4735758408,-0.5307692308,892,1.04,1,-1.07,1,774,1.455044612,1.078616352,314,-0.13,0,-0.36
0,258,-0.3157172272,-0.5440251572,892,-0.13,0,-0.36,1,686,1.153054221,1.6875,314,-0.5,0,-0.18
1,136,-0.7343857241,-0.7678571429,892,-0.5,0,-0.18,0,844,1.695264242,1.989010989,314,0.98,0,-0.51
1,148,-0.6932052162,-0.7142857143,892,-0.5,0,-0.18,0,768,1.434454358,1.244966443,314,-0.29,0,-0.64
0,250,-0.3431708991,-0.4545454545,892,0.45,0,,1,814,1.592312972,1.399328859,314,-0.29,0,-0.64
0,196,-0.5284831846,-0.5923076923,894,1.04,1,-1.07,0,824,1.626630062,1.178470255,314,-0.89,0,0.35
0,346,-0.01372683596,0.1696428571,894,-0.5,0,-0.18,0,296,-0.1853122855,0.1171548117,314,-1.75,-1,1.01
1,538,0.6451612903,0.8681318681,894,0.98,0,-0.51,0,794,1.523678792,1.141509434,316,-0.13,0,-0.36
0,216,-0.4598490048,-0.5153846154,896,1.04,1,-1.07,1,182,-0.5765271105,-0.7830188679,316,-0.13,0,-0.36
0,130,-0.754975978,-0.8461538462,896,1.04,1,-1.07,1,734,1.317776253,0.9528301887,316,-0.13,0,-0.36
1,142,-0.7137954701,-0.8,896,1.04,1,-1.07,1,886,1.839396019,1.640939597,316,-0.29,0,-0.64
0,230,-0.4118050789,-0.5113636364,896,0.45,0,,0,444,0.3225806452,0.7955555556,316,,0,
0,190,-0.5490734386,-0.6153846154,898,1.04,1,-1.07,0,722,1.276595745,1.845132743,316,1.78,1,-0.71
1,104,-0.8442004118,-0.9461538462,898,1.04,1,-1.07,0,678,1.125600549,0.7613636364,316,0.45,0,
1,928,1.983527797,2.223076923,898,1.04,1,-1.07,0,604,0.8716540837,0.9769230769,318,1.04,1,-1.07
1,140,-0.7206588881,-0.8076923077,898,1.04,1,-1.07,0,770,1.441317776,1.066037736,318,-0.13,0,-0.36
0,148,-0.6932052162,-0.7142857143,898,-0.5,0,-0.18,1,740,1.338366507,0.9716981132,318,-0.13,0,-0.36
0,242,-0.370624571,-0.4153846154,900,1.04,1,-1.07,1,738,1.331503089,1.218543046,318,-0.18,0,-0.18
1,226,-0.4255319149,-0.5227272727,900,0.45,0,,1,394,0.1509951956,0.07947019868,318,-0.18,0,-0.18
1,192,-0.5422100206,-0.6076923077,902,1.04,1,-1.07,0,916,1.942347289,1.439093484,318,-0.89,0,0.35
1,174,-0.6039807824,-0.6769230769,902,1.04,1,-1.07,0,758,1.400137268,0.9886363636,318,0.45,0,
1,144,-0.7069320522,-0.7321428571,902,-0.5,0,-0.18,0,852,1.722717914,1.323899371,320,-0.13,0,-0.36
0,168,-0.6245710364,-0.4871794872,902,0.98,0,-0.51,0,672,1.105010295,1.625,320,-0.5,0,-0.18
1,68,-0.9677419355,-0.8534798535,902,0.98,0,-0.51,0,798,1.537405628,1.345637584,320,-0.29,0,-0.64
0,518,0.5765271105,0.3116147309,902,-0.89,0,0.35,1,1222,2.99245024,2.768456376,320,-0.29,0,-0.64
0,496,0.5010295127,0.2492917847,902,-0.89,0,0.35,0,602,0.8647906658,1.497777778,320,,0,
1,150,-0.6863417982,-0.7386363636,902,0.45,0,,0,322,-0.09608785175,0.2533333333,320,,0,
0,266,-0.2882635553,0.1217391304,904,-0.5,0,2.3,0,948,2.052161977,1.848993289,322,-0.29,0,-0.64
0,416,0.2264927934,0.2538461538,904,1.04,1,-1.07,0,808,1.571722718,1.379194631,322,-0.29,0,-0.64
1,152,-0.6794783802,-0.7615384615,904,1.04,1,-1.07,1,748,1.365820178,0.9631728045,322,-0.89,0,0.35
0,178,-0.5902539465,-0.5803571429,904,-0.5,0,-0.18,0,246,-0.3568977351,0.0347826087,324,-0.5,0,2.3
0,284,-0.2264927934,-0.06227106227,904,0.98,0,-0.51,0,462,0.384351407,0.3046357616,324,-0.18,0,-0.18
1,666,1.084420041,0.730878187,904,-0.89,0,0.35,0,462,0.384351407,0.3046357616,324,-0.18,0,-0.18
1,270,-0.2745367193,-0.3977272727,904,0.45,0,,1,734,1.317776253,1.205298013,324,-0.18,0,-0.18
0,162,-0.6451612903,-0.3304347826,906,-0.5,0,2.3,0,772,1.448181194,1.031161473,324,-0.89,0,0.35
1,440,0.3088538092,0.3461538462,906,1.04,1,-1.07,0,268,-0.2814001373,0.01333333333,324,,0,
0,150,-0.6863417982,-0.5531135531,906,0.98,0,-0.51,0,96,-0.8716540837,-0.719665272,324,-1.75,-1,1.01
0,148,-0.6932052162,-0.7769230769,908,1.04,1,-1.07,1,698,1.194234729,0.8181818182,324,0.45,0,
1,514,0.5628002745,0.6307692308,908,1.04,1,-1.07,1,944,2.038435141,1.900662252,326,-0.18,0,-0.18
1,420,0.2402196294,0.2692307692,908,1.04,1,-1.07,1,714,1.249142073,1.139072848,326,-0.18,0,-0.18
1,186,-0.5628002745,-0.6092715232,908,-0.18,0,-0.18,0,384,0.1166781057,0.304029304,326,0.98,0,-0.51
1,178,-0.5902539465,-0.6515580737,908,-0.89,0,0.35,0,722,1.276595745,0.9150943396,328,-0.13,0,-0.36
1,244,-0.3637611531,-0.4715909091,908,0.45,0,,1,710,1.235415237,0.8773584906,328,-0.13,0,-0.36
1,128,-0.761839396,-0.8538461538,910,1.04,1,-1.07,1,1082,2.512010981,2.357615894,328,-0.18,0,-0.18
1,1114,2.621825669,2.938461538,910,1.04,1,-1.07,1,936,2.010981469,1.494318182,328,0.45,0,
1,210,-0.4804392588,-0.5298013245,910,-0.18,0,-0.18,1,388,0.1304049417,0.1461538462,330,1.04,1,-1.07
1,224,-0.4323953329,-0.2820512821,910,0.98,0,-0.51,1,210,-0.4804392588,-0.6275167785,330,-0.29,0,-0.64
1,236,-0.391214825,-0.2380952381,910,0.98,0,-0.51,0,132,-0.7481125601,-0.7818696884,330,-0.89,0,0.35
0,236,-0.391214825,-0.4384615385,912,1.04,1,-1.07,0,1436,3.726835964,2.912181303,330,-0.89,0,0.35
1,192,-0.5422100206,-0.6076923077,912,1.04,1,-1.07,0,380,0.1029512697,-0.1603773585,332,-0.13,0,-0.36
1,298,-0.1784488675,-0.2,912,1.04,1,-1.07,1,124,-0.775566232,-0.965408805,332,-0.13,0,-0.36
0,162,-0.6451612903,-0.6517857143,912,-0.5,0,-0.18,0,706,1.221688401,1.112582781,332,-0.18,0,-0.18
0,186,-0.5628002745,-0.4212454212,912,0.98,0,-0.51,1,720,1.269732327,1.158940397,332,-0.18,0,-0.18
1,192,-0.5422100206,-0.3992673993,912,0.98,0,-0.51,1,216,-0.4598490048,-0.6073825503,332,-0.29,0,-0.64
0,236,-0.391214825,-0.5402684564,912,-0.29,0,-0.64,1,174,-0.6039807824,-0.7483221477,332,-0.29,0,-0.64
1,1062,2.443376802,2.231543624,912,-0.29,0,-0.64,0,334,-0.05490734386,0.3066666667,332,,0,
0,170,-0.6177076184,-0.6923076923,914,1.04,1,-1.07,1,708,1.228551819,0.8465909091,332,0.45,0,
0,174,-0.6039807824,-0.6769230769,914,1.04,1,-1.07,1,716,1.256005491,0.8693181818,332,0.45,0,
1,142,-0.7137954701,-0.8,914,1.04,1,-1.07,1,660,1.063829787,1.192307692,334,1.04,1,-1.07
0,106,-0.8373369938,-0.9017857143,914,-0.5,0,-0.18,0,808,1.571722718,1.185534591,334,-0.13,0,-0.36
1,132,-0.7481125601,-0.7857142857,914,-0.5,0,-0.18,1,1924,5.401509952,4.694968553,334,-0.13,0,-0.36
1,212,-0.4735758408,-0.5625,914,0.45,0,,0,464,0.391214825,0.5970695971,334,0.98,0,-0.51
0,116,-0.8030199039,-0.9,916,1.04,1,-1.07,0,608,0.8853809197,0.9923076923,336,1.04,1,-1.07
0,202,-0.5078929307,-0.5835694051,916,-0.89,0,0.35,0,172,-0.6108442004,-0.6071428571,336,-0.5,0,-0.18
0,246,-0.3568977351,-0.4659090909,916,0.45,0,,0,234,-0.398078243,-0.5469798658,336,-0.29,0,-0.64
0,132,-0.7481125601,-0.7857142857,918,-0.5,0,-0.18,1,804,1.557995882,1.121813031,336,-0.89,0,0.35
0,68,-0.9677419355,-1.071428571,918,-0.5,0,-0.18,0,340,-0.03431708991,0.3333333333,336,,0,
1,140,-0.7206588881,-0.75,918,-0.5,0,-0.18,1,728,1.297185999,0.9339622642,338,-0.13,0,-0.36
0,166,-0.6314344544,-0.6754966887,918,-0.18,0,-0.18,1,752,1.379547014,1.009433962,338,-0.13,0,-0.36
1,958,2.086479067,2.406593407,918,0.98,0,-0.51,0,1212,2.95813315,2.734899329,338,-0.29,0,-0.64
0,572,0.761839396,0.8538461538,920,1.04,1,-1.07,1,760,1.407000686,0.9971671388,338,-0.89,0,0.35
1,344,-0.02059025395,0.1607142857,920,-0.5,0,-0.18,0,144,-0.7069320522,-0.7483443709,340,-0.18,0,-0.18
1,24,-1.118737131,-1.014652015,920,0.98,0,-0.51,0,34,-1.084420041,-1.112582781,340,-0.18,0,-0.18
0,634,0.9746053535,1.455752212,920,1.78,1,-0.71,1,332,-0.06177076184,-0.2181208054,340,-0.29,0,-0.64
1,250,-0.3431708991,-0.4545454545,920,0.45,0,,1,808,1.571722718,1.133144476,340,-0.89,0,0.35
0,138,-0.7275223061,-0.8153846154,922,1.04,1,-1.07,1,720,1.269732327,0.9088050314,342,-0.13,0,-0.36
0,136,-0.7343857241,-0.8230769231,922,1.04,1,-1.07,0,164,-0.6382978723,-0.7818791946,342,-0.29,0,-0.64
0,144,-0.7069320522,-0.7321428571,922,-0.5,0,-0.18,0,146,-0.7000686342,-0.5288888889,342,,0,
0,150,-0.6863417982,-0.7053571429,922,-0.5,0,-0.18,0,750,1.372683596,1.969026549,342,1.78,1,-0.71
1,372,0.0754975978,0.2857142857,922,-0.5,0,-0.18,0,182,-0.5765271105,-0.359832636,342,-1.75,-1,1.01
0,430,0.2745367193,0.1986754967,922,-0.18,0,-0.18,1,110,-0.8236101579,-0.5565217391,344,-0.5,0,2.3
0,282,-0.2333562114,-0.3859060403,922,-0.29,0,-0.64,0,504,0.5284831846,0.7435897436,344,0.98,0,-0.51
1,926,1.976664379,1.467422096,922,-0.89,0,0.35,1,666,1.084420041,1.598214286,346,-0.5,0,-0.18
1,444,0.3225806452,0.1019830028,922,-0.89,0,0.35,1,684,1.146190803,1.678571429,346,-0.5,0,-0.18
1,788,1.503088538,1.076487252,922,-0.89,0,0.35,0,338,-0.04118050789,-0.2924528302,348,-0.13,0,-0.36
0,530,0.6177076184,1.177777778,922,,0,,0,794,1.523678792,1.332214765,348,-0.29,0,-0.64
0,186,-0.5628002745,-0.6363636364,922,0.45,0,,0,786,1.49622512,1.07082153,348,-0.89,0,0.35
1,308,-0.1441317776,-0.2897727273,922,0.45,0,,0,724,1.283459163,2.04,348,,0,
1,218,-0.4529855868,-0.4017857143,924,-0.5,0,-0.18,0,746,1.35895676,1.951327434,348,1.78,1,-0.71
0,230,-0.4118050789,-0.2600732601,924,0.98,0,-0.51,0,732,1.310912835,1.469230769,350,1.04,1,-1.07
1,134,-0.7412491421,-0.6117216117,924,0.98,0,-0.51,0,798,1.537405628,2.1875,350,-0.5,0,-0.18
0,898,1.880576527,2.635983264,924,-1.75,-1,1.01,0,680,1.132463967,1.026490066,350,-0.18,0,-0.18
0,972,2.134522992,2.945606695,924,-1.75,-1,1.01,1,342,-0.02745367193,-0.09271523179,350,-0.18,0,-0.18
0,358,0.02745367193,-0.1477272727,924,0.45,0,,0,276,-0.2539464653,0.04888888889,352,,0,
0,314,-0.1235415237,-0.2727272727,924,0.45,0,,0,354,0.01372683596,0.3955555556,352,,0,
1,284,-0.2264927934,-0.2538461538,926,1.04,1,-1.07,0,148,-0.6932052162,-0.52,352,,0,
0,282,-0.2333562114,-0.4685534591,926,-0.13,0,-0.36,0,748,1.365820178,1.960176991,352,1.78,1,-0.71
0,188,-0.5559368566,-0.5357142857,926,-0.5,0,-0.18,0,722,1.276595745,0.8863636364,352,0.45,0,
1,122,-0.78242965,-0.8303571429,926,-0.5,0,-0.18,1,782,1.482498284,2.365217391,354,-0.5,0,2.3
1,132,-0.7481125601,-0.7857142857,926,-0.5,0,-0.18,0,880,1.818805765,2.120879121,354,0.98,0,-0.51
1,340,-0.03431708991,0.1428571429,926,0.98,0,-0.51,0,712,1.242278655,1.803571429,356,-0.5,0,-0.18
0,114,-0.8098833219,-0.8409090909,926,0.45,0,,0,774,1.455044612,1.265100671,358,-0.29,0,-0.64
0,432,0.2814001373,0.3153846154,928,1.04,1,-1.07,0,850,1.715854496,1.520134228,358,-0.29,0,-0.64
0,200,-0.5147563487,-0.4821428571,928,-0.5,0,-0.18,0,854,1.729581332,2.451882845,358,-1.75,-1,1.01
1,290,-0.2059025395,-0.08035714286,928,-0.5,0,-0.18,0,176,-0.5971173644,-0.3955555556,360,,0,
0,182,-0.5765271105,-0.4358974359,928,0.98,0,-0.51,1,738,1.331503089,1.492307692,362,1.04,1,-1.07
1,314,-0.1235415237,-0.2785234899,928,-0.29,0,-0.64,0,1164,2.793411119,2.305031447,362,-0.13,0,-0.36
1,1080,2.505147563,2.291946309,928,-0.29,0,-0.64,1,854,1.729581332,1.533557047,362,-0.29,0,-0.64
0,284,-0.2264927934,-0.3579545455,928,0.45,0,,0,788,1.503088538,2.175732218,362,-1.75,-1,1.01
0,294,-0.1921757035,-0.2153846154,930,1.04,1,-1.07,1,30,-1.098146877,-0.9926739927,364,0.98,0,-0.51
0,694,1.180507893,1.323076923,930,1.04,1,-1.07,0,920,1.956074125,1.755033557,364,-0.29,0,-0.64
1,144,-0.7069320522,-0.7923076923,930,1.04,1,-1.07,1,742,1.345229925,0.9431818182,364,0.45,0,
1,470,0.4118050789,0.7232142857,930,-0.5,0,-0.18,1,690,1.166781057,1.059602649,366,-0.18,0,-0.18
0,154,-0.6726149623,-0.5384615385,930,0.98,0,-0.51,1,784,1.489361702,1.298657718,368,-0.29,0,-0.64
1,610,0.8922443377,1.131868132,930,0.98,0,-0.51,1,180,-0.5833905285,-0.6458923513,368,-0.89,0,0.35
1,176,-0.5971173644,-0.7416107383,930,-0.29,0,-0.64,0,1298,3.253260124,2.522727273,368,0.45,0,
0,184,-0.5696636925,-0.6345609065,930,-0.89,0,0.35,1,678,1.125600549,0.7613636364,368,0.45,0,
0,356,0.02059025395,0.2256637168,930,1.78,1,-0.71,0,496,0.5010295127,1.12173913,370,-0.5,0,2.3
0,584,0.8030199039,0.4943181818,930,0.45,0,,0,810,1.578586136,1.191823899,370,-0.13,0,-0.36
1,518,0.5765271105,0.6461538462,932,1.04,1,-1.07,0,788,1.503088538,1.38410596,370,-0.18,0,-0.18
1,180,-0.5833905285,-0.6538461538,932,1.04,1,-1.07,0,274,-0.2608098833,-0.3796033994,370,-0.89,0,0.35
1,270,-0.2745367193,-0.1696428571,932,-0.5,0,-0.18,0,764,1.420727522,1.008498584,370,-0.89,0,0.35
0,1294,3.239533288,3.637362637,932,0.98,0,-0.51,1,720,1.269732327,0.8806818182,370,0.45,0,
1,222,-0.4392587509,-0.2893772894,932,0.98,0,-0.51,1,746,1.35895676,0.9545454545,370,0.45,0,
0,198,-0.5216197666,-0.6022727273,932,0.45,0,,0,758,1.400137268,1.569230769,372,1.04,1,-1.07
1,262,-0.3019903912,0.1043478261,934,-0.5,0,2.3,1,720,1.269732327,0.9088050314,372,-0.13,0,-0.36
0,436,0.2951269732,0.3307692308,934,1.04,1,-1.07,0,70,-0.9608785175,-1.097315436,372,-0.29,0,-0.64
0,250,-0.3431708991,-0.5691823899,934,-0.13,0,-0.36,0,234,-0.398078243,-0.1377777778,372,,0,
1,62,-0.9883321894,-1.098214286,934,-0.5,0,-0.18,0,788,1.503088538,1.122641509,374,-0.13,0,-0.36
0,482,0.4529855868,0.3708609272,934,-0.18,0,-0.18,0,768,1.434454358,1.244966443,374,-0.29,0,-0.64
1,138,-0.7275223061,-0.5970695971,934,0.98,0,-0.51,0,744,1.352093342,0.9518413598,374,-0.89,0,0.35
0,752,1.379547014,1.191275168,934,-0.29,0,-0.64,0,176,-0.5971173644,-0.3955555556,374,,0,
0,148,-0.6932052162,-0.6946902655,934,1.78,1,-0.71,0,820,1.612903226,1.164772727,374,0.45,0,
0,178,-0.5902539465,-0.6615384615,936,1.04,1,-1.07,1,52,-1.022649279,-1.191823899,376,-0.13,0,-0.36
0,530,0.6177076184,0.6923076923,936,1.04,1,-1.07,0,98,-0.8647906658,-0.7422222222,376,,0,
0,212,-0.4735758408,-0.5307692308,936,1.04,1,-1.07,0,786,1.49622512,1.068181818,376,0.45,0,
1,734,1.317776253,1.476923077,936,1.04,1,-1.07,0,164,-0.6382978723,-0.3217391304,378,-0.5,0,2.3
1,208,-0.4873026767,-0.5461538462,936,1.04,1,-1.07,0,750,1.372683596,1.258278146,378,-0.18,0,-0.18
1,110,-0.8236101579,-0.8839285714,936,-0.5,0,-0.18,0,318,-0.1098146877,-0.2651006711,378,-0.29,0,-0.64
0,500,0.5147563487,0.8628318584,936,1.78,1,-0.71,1,796,1.53054221,1.099150142,378,-0.89,0,0.35
0,174,-0.6039807824,-0.6704545455,936,0.45,0,,0,614,0.9059711736,1.447698745,378,-1.75,-1,1.01
0,90,-0.8922443377,-0.6434782609,938,-0.5,0,2.3,0,764,1.420727522,1.005681818,378,0.45,0,
0,208,-0.4873026767,-0.5461538462,938,1.04,1,-1.07,1,250,-0.3431708991,-0.3846153846,382,1.04,1,-1.07
0,146,-0.7000686342,-0.7846153846,938,1.04,1,-1.07,0,790,1.509951956,1.128930818,382,-0.13,0,-0.36
0,120,-0.7892930679,-0.8846153846,938,1.04,1,-1.07,0,980,2.161976664,2.01986755,382,-0.18,0,-0.18
1,218,-0.4529855868,-0.5076923077,938,1.04,1,-1.07,0,968,2.120796156,1.586402266,382,-0.89,0,0.35
1,300,-0.1715854496,-0.1923076923,938,1.04,1,-1.07,0,922,1.962937543,2.92,382,,0,
0,144,-0.7069320522,-0.7321428571,938,-0.5,0,-0.18,0,1160,2.779684283,2.29245283,384,-0.13,0,-0.36
0,150,-0.6863417982,-0.7053571429,938,-0.5,0,-0.18,1,408,0.1990391215,0.03691275168,386,-0.29,0,-0.64
1,166,-0.6314344544,-0.6339285714,938,-0.5,0,-0.18,1,744,1.352093342,1.16442953,386,-0.29,0,-0.64
1,1124,2.656142759,3.014652015,938,0.98,0,-0.51,1,712,1.242278655,0.8579545455,386,0.45,0,
1,342,-0.02745367193,0.1501831502,938,0.98,0,-0.51,0,196,-0.5284831846,-0.1826086957,388,-0.5,0,2.3
0,2062,5.875085793,4.685552408,938,-0.89,0,0.35,1,180,-0.5833905285,-0.252173913,388,-0.5,0,2.3
0,498,0.5078929307,0.8539823009,938,1.78,1,-0.71,1,702,1.207961565,1.758928571,388,-0.5,0,-0.18
0,130,-0.754975978,-0.8461538462,940,1.04,1,-1.07,0,1152,2.752230611,2.533557047,388,-0.29,0,-0.64
1,334,-0.05490734386,-0.06153846154,940,1.04,1,-1.07,1,194,-0.5353466026,-0.6062322946,388,-0.89,0,0.35
0,88,-0.8991077557,-0.9821428571,940,-0.5,0,-0.18,0,922,1.962937543,2.92,388,,0,
1,168,-0.6245710364,-0.625,940,-0.5,0,-0.18,0,856,1.736444749,1.267045455,388,0.45,0,
1,140,-0.7206588881,-0.8624161074,940,-0.29,0,-0.64,0,722,1.276595745,1.090604027,390,-0.29,0,-0.64
0,166,-0.6314344544,-0.6855524079,940,-0.89,0,0.35,1,890,1.853122855,1.654362416,390,-0.29,0,-0.64
1,706,1.221688401,0.8441926346,940,-0.89,0,0.35,0,834,1.660947152,2.528888889,390,,0,
0,112,-0.8167467399,-0.8465909091,940,0.45,0,,1,764,1.420727522,1.047169811,392,-0.13,0,-0.36
1,804,1.557995882,1.119318182,940,0.45,0,,0,60,-0.9951956074,-0.9858356941,392,-0.89,0,0.35
0,232,-0.4049416609,-0.4538461538,942,1.04,1,-1.07,0,228,-0.4186684969,-0.1644444444,392,,0,
1,132,-0.7481125601,-0.8384615385,942,1.04,1,-1.07,0,24,-1.118737131,-1.071111111,392,,0,
0,196,-0.5284831846,-0.7389937107,942,-0.13,0,-0.36,0,818,1.606039808,1.216981132,394,-0.13,0,-0.36
0,274,-0.2608098833,-0.1517857143,942,-0.5,0,-0.18,1,316,-0.1166781057,-0.3616352201,394,-0.13,0,-0.36
1,122,-0.78242965,-0.8303571429,942,-0.5,0,-0.18,0,358,0.02745367193,0.4133333333,394,,0,
1,60,-0.9951956074,-1.107142857,942,-0.5,0,-0.18,1,38,-1.070693205,-0.9633699634,396,0.98,0,-0.51
0,318,-0.1098146877,0.05752212389,942,1.78,1,-0.71,0,844,1.695264242,1.5,396,-0.29,0,-0.64
0,202,-0.5078929307,-0.5692307692,944,1.04,1,-1.07,1,1684,4.577899794,3.614730878,396,-0.89,0,0.35
1,192,-0.5422100206,-0.6076923077,944,1.04,1,-1.07,1,422,0.2470830474,0.03409090909,396,0.45,0,
0,136,-0.7343857241,-0.7678571429,944,-0.5,0,-0.18,1,700,1.201098147,1.092715232,398,-0.18,0,-0.18
